,elections_year,region,commission_name,voters_number,ballots_number_received,issued_ballots_number_early,issued_ballots_number_voting_day_incide,issued_ballots_number_voting_day_outside,ballots_number_extinguished,ballots_number_portable_boxes,ballots_number_stationary_boxes,ballots_number_invalid,ballots_number_valid,ballots_number_absentee_received,ballots_number_absentee_issued,voters_number_voted_on_absentee_ballots,number_absentee_ballots_unused,ballots_number_absentee_issued_to_tik_voters,ballots_number_lost,ballots_number_not_counted,glazyev_sergey_yurievich_number,glazyev_sergey_yurievich_percent,malyshkin_oleg_alexandrovich_number,malyshkin_oleg_alexandrovich_percent,mironov_sergey_mikhailovich_number,mironov_sergey_mikhailovich_percent,putin_vladimir_vladimirovich_number,putin_vladimir_vladimirovich_percent,khakamada_irina_mutsuovna_number,khakamada_irina_mutsuovna_percent,kharitonov_nikolai_mikhailovich_number,kharitonov_nikolai_mikhailovich_percent,against_all_number,against_all_percent,link
2667,2004-03-14,Свердловская область,Нижнесалдинская городская,14964,13373,0,8416,438,4519,438,8408,126,8720,299,44,61,255,1,0,0,479,5.41,276,3.12,55,0.62,6381,72.13,311,3.52,975,11.02,243,2.75,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000883236&vrn=1001000882950&prver=0&pronetvd=null&region=66&sub_region=66&type=0&report_mode=null
2668,2004-03-14,Свердловская область,Нижнесергинская,38934,38484,0,18216,1482,18786,1482,18211,302,19391,700,69,115,631,0,0,0,686,3.48,580,2.95,209,1.06,13976,70.97,487,2.47,3020,15.34,433,2.2,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000883236&vrn=1001000882950&prver=0&pronetvd=null&region=66&sub_region=66&type=0&report_mode=null
2669,2004-03-14,Свердловская область,Нижнетуринская,24707,24900,0,13662,689,10549,689,13658,151,14196,480,158,125,322,3,0,0,419,2.92,381,2.66,91,0.63,11551,80.51,457,3.19,922,6.43,375,2.61,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000883236&vrn=1001000882950&prver=0&pronetvd=null&region=66&sub_region=66&type=0&report_mode=null
2670,2004-03-14,Свердловская область,"Нижний Тагил, Дзержинская",99162,98475,0,55021,2025,41429,2025,54921,760,56186,1999,393,203,1606,1,0,0,2148,3.77,1409,2.47,363,0.64,43166,75.8,2884,5.06,4349,7.64,1867,3.28,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000883236&vrn=1001000882950&prver=0&pronetvd=null&region=66&sub_region=66&type=0&report_mode=null
2671,2004-03-14,Свердловская область,"Нижний Тагил, Ленинская",94730,89145,0,58005,1814,29326,1814,57974,649,59139,1900,546,474,1354,0,0,0,2030,3.4,1125,1.88,370,0.62,45552,76.19,3206,5.36,4637,7.76,2219,3.71,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000883236&vrn=1001000882950&prver=0&pronetvd=null&region=66&sub_region=66&type=0&report_mode=null
2672,2004-03-14,Свердловская область,"Нижний Тагил, Тагилстроевская",101306,100767,0,62300,2085,36381,2085,62264,788,63561,1996,927,574,1069,4,1,0,1965,3.05,1371,2.13,367,0.57,50427,78.36,3025,4.7,4203,6.53,2203,3.42,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000883236&vrn=1001000882950&prver=0&pronetvd=null&region=66&sub_region=66&type=0&report_mode=null
2673,2004-03-14,Свердловская область,Новолялинская,17906,17800,0,10022,467,7311,467,10022,86,10403,350,31,24,319,0,0,0,200,1.91,228,2.17,78,0.74,8831,84.19,225,2.15,703,6.7,138,1.32,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000883236&vrn=1001000882950&prver=0&pronetvd=null&region=66&sub_region=66&type=0&report_mode=null
2674,2004-03-14,Свердловская область,Новоуральская городская,80090,78280,0,50695,1288,26297,1288,50642,514,51416,1495,398,173,1097,5,0,0,2056,3.96,1236,2.38,343,0.66,39635,76.32,3602,6.94,2940,5.66,1604,3.09,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000883236&vrn=1001000882950&prver=0&pronetvd=null&region=66&sub_region=66&type=0&report_mode=null
2675,2004-03-14,Свердловская область,Первоуральская городская,125963,115480,0,63932,3405,48143,3405,63876,893,66388,2491,493,407,1998,9,0,0,2397,3.56,1351,2.01,372,0.55,51799,76.99,3180,4.73,5100,7.58,2189,3.25,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000883236&vrn=1001000882950&prver=0&pronetvd=null&region=66&sub_region=66&type=0&report_mode=null
2676,2004-03-14,Свердловская область,Полевская городская,57965,55550,0,31591,1458,22501,1458,31494,333,32619,1150,163,218,987,1,0,0,1181,3.58,829,2.52,202,0.61,25983,78.85,1260,3.82,2143,6.5,1021,3.1,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000883236&vrn=1001000882950&prver=0&pronetvd=null&region=66&sub_region=66&type=0&report_mode=null
2677,2004-03-14,Свердловская область,Пригородная,32006,32200,0,16686,1825,13688,1825,16685,201,18309,649,158,228,491,1,1,0,393,2.12,460,2.49,129,0.7,15250,82.39,412,2.23,1380,7.46,285,1.54,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000883236&vrn=1001000882950&prver=0&pronetvd=null&region=66&sub_region=66&type=0&report_mode=null
2678,2004-03-14,Свердловская область,Пышминская,17041,17125,0,9094,1046,6985,1045,9092,95,10042,342,90,48,252,4,0,0,288,2.84,277,2.73,64,0.63,7611,75.08,248,2.45,1317,12.99,237,2.34,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000883236&vrn=1001000882950&prver=0&pronetvd=null&region=66&sub_region=66&type=0&report_mode=null
2679,2004-03-14,Свердловская область,Ревдинская,51547,46550,0,27808,878,17864,878,27805,409,28274,848,132,141,716,2,0,0,1032,3.6,1125,3.92,238,0.83,21565,75.18,1184,4.13,2373,8.27,757,2.64,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000883236&vrn=1001000882950&prver=0&pronetvd=null&region=66&sub_region=66&type=0&report_mode=null
2680,2004-03-14,Свердловская область,Режевская,39498,35450,0,18996,1489,14965,1489,18994,222,20261,695,205,210,490,5,0,0,628,3.07,573,2.8,183,0.89,15303,74.71,723,3.53,2353,11.49,498,2.43,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000883236&vrn=1001000882950&prver=0&pronetvd=null&region=66&sub_region=66&type=0&report_mode=null
2681,2004-03-14,Свердловская область,Рефтинская поселковая,13830,14000,0,8988,168,4844,168,8980,75,9073,297,47,32,250,3,0,0,284,3.1,178,1.95,51,0.56,7617,83.26,251,2.74,498,5.44,194,2.12,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000883236&vrn=1001000882950&prver=0&pronetvd=null&region=66&sub_region=66&type=0&report_mode=null
2682,2004-03-14,Свердловская область,Свободненская поселковая,6874,6400,0,4502,98,1800,98,4500,40,4558,297,180,145,117,3,0,0,64,1.39,94,2.04,19,0.41,4026,87.56,125,2.72,92,2.0,138,3.0,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000883236&vrn=1001000882950&prver=0&pronetvd=null&region=66&sub_region=66&type=0&report_mode=null
2683,2004-03-14,Свердловская область,Североуральская городская,40236,40085,0,22414,1083,16588,1083,22413,225,23271,793,153,94,640,7,0,0,1049,4.46,697,2.97,170,0.72,17763,75.6,769,3.27,1983,8.44,840,3.58,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000883236&vrn=1001000882950&prver=0&pronetvd=null&region=66&sub_region=66&type=0&report_mode=null
2684,2004-03-14,Свердловская область,Серовская,17813,16185,57,9453,814,5861,871,9453,183,10141,255,74,65,181,4,0,0,223,2.16,255,2.47,87,0.84,8409,81.45,166,1.61,850,8.23,151,1.46,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000883236&vrn=1001000882950&prver=0&pronetvd=null&region=66&sub_region=66&type=0&report_mode=null
2685,2004-03-14,Свердловская область,Серовская городская,71062,64500,0,38865,1602,24033,1602,38853,513,39942,1493,312,193,1181,7,0,0,1320,3.26,918,2.27,305,0.75,31204,77.13,2191,5.42,2843,7.03,1161,2.87,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000883236&vrn=1001000882950&prver=0&pronetvd=null&region=66&sub_region=66&type=0&report_mode=null
2686,2004-03-14,Свердловская область,Слободо-Туринская,12333,12332,0,6606,812,4914,812,6606,98,7320,299,44,16,255,1,0,0,141,1.9,164,2.21,42,0.57,6000,80.88,126,1.7,762,10.27,85,1.15,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000883236&vrn=1001000882950&prver=0&pronetvd=null&region=66&sub_region=66&type=0&report_mode=null
2687,2004-03-14,Свердловская область,Среднеуральская городская ,15591,15500,0,9315,277,5908,277,9314,97,9494,299,59,40,240,1,0,0,263,2.74,165,1.72,116,1.21,7855,81.9,400,4.17,520,5.42,175,1.82,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000883236&vrn=1001000882950&prver=0&pronetvd=null&region=66&sub_region=66&type=0&report_mode=null
2688,2004-03-14,Свердловская область,Староуткинская поселковая,2502,2500,0,1118,294,1088,294,1118,30,1382,150,15,14,135,0,0,0,30,2.12,29,2.05,6,0.42,1174,83.14,19,1.35,105,7.44,19,1.35,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000883236&vrn=1001000882950&prver=0&pronetvd=null&region=66&sub_region=66&type=0&report_mode=null
2689,2004-03-14,Свердловская область,Сухоложская городская,37463,33224,0,18434,1169,13621,1169,18433,245,19357,697,110,133,587,3,0,0,662,3.38,499,2.55,155,0.79,14127,72.07,952,4.86,2432,12.41,530,2.7,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000883236&vrn=1001000882950&prver=0&pronetvd=null&region=66&sub_region=66&type=0&report_mode=null
2690,2004-03-14,Свердловская область,Сысертская,45812,45500,0,22177,2001,21322,2001,22176,279,23898,897,143,238,754,3,0,0,1047,4.33,548,2.27,183,0.76,19247,79.61,766,3.17,1637,6.77,470,1.94,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000883236&vrn=1001000882950&prver=0&pronetvd=null&region=66&sub_region=66&type=0&report_mode=null
2691,2004-03-14,Свердловская область,Таборинская,3488,3603,0,2055,232,1316,232,2055,22,2265,148,19,9,129,2,0,0,44,1.92,57,2.49,14,0.61,1868,81.68,34,1.49,213,9.31,35,1.53,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000883236&vrn=1001000882950&prver=0&pronetvd=null&region=66&sub_region=66&type=0&report_mode=null
2692,2004-03-14,Свердловская область,Тавдинская,37467,37123,16,17204,1786,18117,1802,17203,233,18772,735,318,241,417,7,0,0,612,3.22,473,2.49,127,0.67,14190,74.66,607,3.19,2385,12.55,378,1.99,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000883236&vrn=1001000882950&prver=0&pronetvd=null&region=66&sub_region=66&type=0&report_mode=null
2693,2004-03-14,Свердловская область,Талицкая,41016,36902,0,19358,3988,13555,3988,19357,236,23109,793,387,171,406,7,1,0,521,2.23,566,2.42,126,0.54,18407,78.85,549,2.35,2605,11.16,335,1.43,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000883236&vrn=1001000882950&prver=0&pronetvd=null&region=66&sub_region=66&type=0&report_mode=null
2694,2004-03-14,Свердловская область,Тугулымская,18553,18210,0,8623,1579,8008,1579,8622,132,10069,399,120,50,279,1,0,0,230,2.25,277,2.72,80,0.78,7898,77.42,171,1.68,1254,12.29,159,1.56,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000883236&vrn=1001000882950&prver=0&pronetvd=null&region=66&sub_region=66&type=0&report_mode=null
2695,2004-03-14,Свердловская область,Туринская,25606,23092,0,11232,2684,9176,2684,11232,120,13796,492,146,74,346,3,0,0,253,1.82,320,2.3,88,0.63,11255,80.88,306,2.2,1355,9.74,219,1.57,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000883236&vrn=1001000882950&prver=0&pronetvd=null&region=66&sub_region=66&type=0&report_mode=null
2696,2004-03-14,Свердловская область,Шалинская,16648,16350,66,8391,1054,6839,1120,8385,93,9412,349,37,59,312,1,0,0,186,1.96,184,1.94,76,0.8,7909,83.21,176,1.85,722,7.6,159,1.67,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000883236&vrn=1001000882950&prver=0&pronetvd=null&region=66&sub_region=66&type=0&report_mode=null
2697,2004-03-14,Свердловская область,Пелымская поселковая   ,3334,3400,0,1990,75,1335,75,1990,20,2045,65,64,32,1,0,0,0,35,1.69,34,1.65,8,0.39,1767,85.57,52,2.52,106,5.13,43,2.08,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000883236&vrn=1001000882950&prver=0&pronetvd=null&region=66&sub_region=66&type=0&report_mode=null
2698,2004-03-14,Свердловская область,Уральская поселковая,1882,1850,0,1387,23,440,23,1387,12,1398,40,31,7,9,0,0,0,11,0.78,28,1.99,4,0.28,1247,88.44,28,1.99,42,2.98,38,2.7,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000883236&vrn=1001000882950&prver=0&pronetvd=null&region=66&sub_region=66&type=0&report_mode=null
2699,2004-03-14,Город Санкт-Петербург,Адмиралтейская №1,140235,128950,0,74558,1859,52533,1859,74374,362,75871,3700,1330,1929,2370,139,0,0,2683,3.52,633,0.83,1034,1.36,57939,76.0,6380,8.37,4301,5.64,2901,3.81,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000882995&vrn=1001000882950&prver=0&pronetvd=null&region=78&sub_region=78&type=0&report_mode=null
2700,2004-03-14,Город Санкт-Петербург,Василеостровская №2,156994,151664,0,83884,1537,66243,1533,83669,593,84609,4000,1305,1081,2695,170,0,0,3656,4.29,590,0.69,1226,1.44,62399,73.24,7332,8.61,5880,6.9,3526,4.14,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000882995&vrn=1001000882950&prver=0&pronetvd=null&region=78&sub_region=78&type=0&report_mode=null
2701,2004-03-14,Город Санкт-Петербург,Кировская №3,152328,148642,0,82661,1815,64166,1815,82550,328,84037,3690,1513,1063,2177,17,0,0,3356,3.98,672,0.8,1271,1.51,63785,75.61,5572,6.6,6029,7.15,3352,3.97,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000882995&vrn=1001000882950&prver=0&pronetvd=null&region=78&sub_region=78&type=0&report_mode=null
2702,2004-03-14,Город Санкт-Петербург,Красногвардейская №4,122344,113000,0,68979,1647,42374,1647,68904,348,70203,3988,1080,951,2908,12,0,0,3277,4.64,494,0.7,942,1.34,52777,74.81,4420,6.26,5662,8.03,2631,3.73,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000882995&vrn=1001000882950&prver=0&pronetvd=null&region=78&sub_region=78&type=0&report_mode=null
2703,2004-03-14,Город Санкт-Петербург,Невская №5,191339,181000,0,104472,2238,74290,2238,104305,548,105995,5987,1728,1288,4259,13,0,0,4466,4.19,858,0.81,1289,1.21,81484,76.48,5911,5.55,7908,7.42,4079,3.83,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000882995&vrn=1001000882950&prver=0&pronetvd=null&region=78&sub_region=78&type=0&report_mode=null
2704,2004-03-14,Город Санкт-Петербург,Красносельская №6,127368,123200,0,72775,1558,48867,1557,72631,814,73374,3860,2763,1602,1097,37,0,0,2914,3.93,652,0.88,1091,1.47,56386,76.0,4253,5.73,5136,6.92,2942,3.97,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000882995&vrn=1001000882950&prver=0&pronetvd=null&region=78&sub_region=78&type=0&report_mode=null
2705,2004-03-14,Город Санкт-Петербург,Кировская №7,122610,118300,0,69838,1379,47083,1379,69614,282,70711,3600,1050,729,2550,5,0,0,3075,4.33,587,0.83,1053,1.48,53181,74.91,4475,6.3,5807,8.18,2533,3.57,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000882995&vrn=1001000882950&prver=0&pronetvd=null&region=78&sub_region=78&type=0&report_mode=null
2706,2004-03-14,Город Санкт-Петербург,Петродворцовая №8,60955,59550,0,36615,1200,21735,1199,36426,724,36901,2998,1217,1297,1781,2,0,0,1396,3.71,380,1.01,454,1.21,28144,74.8,1868,4.96,3128,8.31,1531,4.07,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000882995&vrn=1001000882950&prver=0&pronetvd=null&region=78&sub_region=78&type=0&report_mode=null
2707,2004-03-14,Город Санкт-Петербург,Ломоносовская №9,33066,35750,0,18179,545,17026,540,18133,106,18567,1000,702,443,298,0,0,0,673,3.6,195,1.04,239,1.28,14104,75.53,877,4.7,1769,9.47,710,3.8,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000882995&vrn=1001000882950&prver=0&pronetvd=null&region=78&sub_region=78&type=0&report_mode=null
2708,2004-03-14,Город Санкт-Петербург,Выборгская №10,250967,238998,0,137915,3580,97503,3580,137652,531,140701,7958,2615,2869,5343,42,0,0,6565,4.65,982,0.7,2128,1.51,103442,73.24,11331,8.02,10733,7.6,5520,3.91,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000882995&vrn=1001000882950&prver=0&pronetvd=null&region=78&sub_region=78&type=0&report_mode=null
2709,2004-03-14,Город Санкт-Петербург,Калининская №11,210641,209500,0,119404,2825,87271,2824,119214,371,121667,6336,2138,1550,4198,14,0,0,5467,4.48,811,0.66,2924,2.4,90067,73.8,8239,6.75,9576,7.85,4583,3.76,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000882995&vrn=1001000882950&prver=0&pronetvd=null&region=78&sub_region=78&type=0&report_mode=null
2710,2004-03-14,Город Санкт-Петербург,Приморская №12,176281,171000,0,98058,1928,71014,1928,97923,379,99472,4550,1828,1438,2722,14,0,0,4523,4.53,729,0.73,1392,1.39,73908,74.02,7948,7.96,6736,6.75,4236,4.24,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000882995&vrn=1001000882950&prver=0&pronetvd=null&region=78&sub_region=78&type=0&report_mode=null
2711,2004-03-14,Город Санкт-Петербург,Курортная №13,44662,42000,0,27746,1655,12599,1654,27701,141,29214,1987,751,1441,1236,13,0,0,1170,3.99,259,0.88,372,1.27,22333,76.08,1470,5.01,2553,8.7,1057,3.6,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000882995&vrn=1001000882950&prver=0&pronetvd=null&region=78&sub_region=78&type=0&report_mode=null
2712,2004-03-14,Город Санкт-Петербург,Выборгская №14,83974,82150,0,44765,972,36413,972,44720,153,45539,3995,828,775,3167,5,0,0,1977,4.33,364,0.8,647,1.42,34714,75.97,3044,6.66,3139,6.87,1654,3.62,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000882995&vrn=1001000882950&prver=0&pronetvd=null&region=78&sub_region=78&type=0&report_mode=null
